"label	comment"
"0	很好吃啊~超级划算！很满意！还有免费的小吃！"
"1	吃到虫子了，好恶心"
"1	有头发。吃了点都丢了"
"0	非常好吃，服务态度很好，环境卫生，下次再来"
"0	服务非常好，材料也用得很真实。紫米的量挺多的酸奶的味道很纯正，嗯工作台感觉很干净，应该说很舒服吃起来。已经来吃过好多次了每一次路过都会来买一杯确实很不错。有时候制作的小妹会吧，酸奶加的太多杯子装不下会漫来这一点要注意。"
"0	好吃 态度也很好 环境也很好 非常喜欢"
"1	#五花肉拌饭#和平时吃的拌饭差距太大，不好吃#带子#粉丝还比较好吃#团圆土豆#土豆，藕片根本是生的，怎么吃 怎么吃"
"1	有！虫！而且还是苍蝇！"
"0	味道不错，一直都很喜欢吃，现在团购更划算"
"0	点了牛排，意大利面，还有海鲜饭，味道都很好，特别是团购的，很划得来，这里环境也很不错，水果自助，特别说的是沙拉，好吃惨了，老人都喜欢吃，已经是第二次来了，以后还回来"
"0	很好吃，以后还会来。"
"0	经常买，味道非常好！"
"0	好吃好吃  早上去的 速度快 就饮料我喜欢热的"
"1	【大家注意】我在这里起码吃了7.8次了，直到今天，饭里吃了个苍蝇出来。我不晓得卖家这种还怎么做生意，我没去过店铺，不知道店铺环境怎么样，大家自己好好考量吧"
"0	挺好的   味道不错   服务也不错"
"0	味道很不错，分量很足，我们5个人没有吃完，服务态度也特别好，离家也很近，以后还会去光顾的！！！"
"1	才送上来的，打开包装饭 西兰花菜居然有虫吓得我赶紧丢了吃不下了了"
"1	只想说，拉肚子拉惨了……"
"1	耗儿鱼都是臭的，买回来吃都没吃都扔了，下次再也不在这家买了"
"0	团的八人餐，四个人吃的，24个菜，基本吃完了，主要我们都没吃早饭，嘿嘿，服务态度一直都觉得很好，挺实惠的，推荐，去了好多次了！"
"0	味道不错 丶服务态度很好 丶 比新世纪那家好多了"
"0	就在单位旁边，味道好、距离近，不止一次吃了，好！"
"0	现在才来评价，真的很不错，服务态度好，量足，我们是四个人吃的六人份，还剩点，菜品很好，味道是正宗老火锅，以后肯定还会来的。"
"0	老顾客经常各个店买很好味道不错"
"0	货真价实，美味可口，麻辣鲜香，正宗小面，服务周到，有空再来！"
"0	可以可以刚炸的甘梅味超级赞很喜欢"
"0	全是油，到处都是。"
"0	鸡排还很大的，买的人也很多，味道还可以"
"0	好吃，服务态度好，食材新鲜，还会再去。"
"0	毒烧烤，还没吃完就开始拉，肠胃很好的人吃出肠胃炎，半夜输液，腹痛两天！肯定是菜脏，油脏，环境脏。"
"0	菜品很新鲜，两人套餐两个人根本吃不完，我们三个人去吃就加了个餐位费和饮料，妥妥的够吃。"
"0	味道还是很不错的，可以去尝试一下"
"0	去了很多很多次了，一如既往的好，，希望再多一点菜品！！"
"0	两个都爆难吃 牛肉无味嚼不动 卤肉全肥无味 最难吃的一家外卖我的天 饭很大的味道 米超级糙"
"0	真的很好喝。紫米糯糯的。可好吃了。哈哈!就是人有点多。早上开门开得晚。晚上关门关的早。去了两次都因为关门没有喝成。不过酸奶真的挺好喝的。满意。团购也很方便呢！很喜欢喝。一天喝了好几杯呢！下次来重庆还要喝!一定一定!"
"0	味道不错，比火锅好吃，服务态度好，收银的妹纸也好乖，下次有合适的聚餐还回去！"
"0	第几次来吃  都不知道了  每次聚会都来  都吃不腻  味道实在太好了   服务态度也好。。。"
"0	第二次来了，味道，服务都很不错。下次还会来"
"0	很喜欢这个环境啊，小姐姐服务态度也很好。"
"0	好吃 分量不是一般的足 味道也特别好"
"0	味道很不错，价格也合理，适合朋友们聚餐的地方。美中不足就是地方小了点。"
"0	口味，服务，环境都不错，就是份量有点少。"
"0	#竹筒饭# 一如既往的好吃 套饭份量足 经济实惠 环境很好文艺小资 服务也不错 去的时候人不多不用等位 肉质鲜 小红薯软糯香甜 搭配时令小菜和咸菜特别合适 再喝一杯银耳粥幸福感不能更高 位置如其名 小巷里 沿着小青蛙酒吧旁边的小路走就能看到"
"0	包装太烂，都被雨水打湿了。"
"0	味道不错麻辣够，环境好，不用排队"
"0	好吃，地道"
"0	很好，真心不错，荣品很多，不再点菜都够吃了。"
"0	喜欢榴莲的朋友们绝对不能错过！里面榴莲放得很足！咬下去满口浓郁的榴莲味！经常来！店里服务态度很好！环境干净温馨"
"0	已经吃过很多次了，味道很地道，赞一个"
"0	很不想说了，先不说菜品怎么样，送到了后敲门，我打开门，送外卖的小哥居然蹲在地上，我伸手去接饭，他居然直接不顾我，把盒饭放在了地板上！！饮料也是，然后走了！我自己把饭从楼道的地板上拿起来的"
"0	送外卖送了一个半小时。 而且距离不是很远。  加了两份珍珠就这么点？"
"0	一般，菜品没有以前新鲜"
"0	服务很好，味道不错，分量很足，请客的好去处"
"0	好吃，味道好，环境好，分量足。"
"0	很不错，分量足，味道好"
"0	环境很有特色，味道也很赞，分量特别足，服务态度也很热情！强烈推荐…#家常鲫鱼# #红烧兔#"
"0	去现场订的，环境挺干净的。老板技术很熟练，态度很好。价格也公道。音乐蜡烛免费送，以前订蛋糕音乐蜡烛得另花钱买。巧克力口味的，儿子说这是他看到最好看，吃到最好吃的蛋糕。谢谢老板！"
"0	好吃，服务态度也很好，分量足。"
"0	环境很好，室友很开心而且菜也好吃，关键是团购价很便宜。"
"0	一如既往的好，口味不错，就是收银员有点迷糊☺"
"0	好吃！第一次买，味道不错！还想再买！"
"0	紫米很多。味道好。 位置又比较好找"
"0	第二次来这里吃鱼，味道还是很不错的，满意"
"0	挺好的，味道不错，分量也还可以，晚上去人比较少，环境也还不错"
"0	菜品不错，感觉是鹅肉配鸭掌……"
"0	味道很不错，环境也好，满意！"
"0	挺划算，俩个大人，俩小孩没有吃完。团59元4人餐。下次继续光顾。"
"0	药膳米线非常不错，正好公司对面就有一家。"
"0	味道好极了，服务态度超级棒，分量足，价格便宜，大赞！！！！"
"0	口味很棒，两个女生刚好吃完吃饱，经常来吃，服务也不错，只是感觉没有之前那么热情了，不过鉴于这家味道又好，又很实惠的情况，还是会经常光顾的！"
"0	口味很好，wifi比较给力。就是很热。可以加粉。分量特别足"
"1	差评，卫生标准不合格，还没有开始吃就看见一根头发，太影响心情"
"0	挺好吃的，服务员的态度也很好。"
"1	都有馊味了。 怎么吃啊。  昨天去看。招牌都换了。真的是换了招牌口味也换了。再也不选这家店了"
"1	不好吃，像水煮的，味道也不好，最主要是拉肚子了，凌晨还拉了2次，无语"
"0	里面只有屈指可数的鸡杂，全是菜，不值！"
"0	非常不错，海鲜牛排都非常好服务也很好，价格也合理，特别是小龙虾我特别喜欢吃，三文鱼更不错，下次还带月友来吃。"
"0	味道好，服务也好，吃了N次了。"
"0	去的南坪店，总的来说还是挺好的，就是好像人手不够，来了站门口一会都没人招呼。菜挺新鲜的，三个人没吃完，剩下的还挺多，服务态度也很好。"
"0	很好，很不错，说实话二次购买了，老板服务很周到，蛋糕整体也不错，值得大家购买！"
"1	（吐完回来评）难吃 不卫生 油不好 面里吃到虫子了还放不上图  面里吃到虫子了还放不上图 面里吃到虫子了还放不上图 吃到虫子了还放不上图 怨念好深你们家的货里面有虫子 要吃进肚子的东西为什么不好好检查一下 有虫有虫有虫有虫有虫有虫有虫有虫有虫有虫有虫有虫 各位慎点"
"0	不好看也不好吃。"
"0	味道超好，服务也好，菜品分量足！！"
"0	以前经常去吃，但是又觉得很贵，但是！！！我发现有团购了！嘿嘿，很划算，还没吃完，哈哈，大爱的还是毛肚和鸭肠，还有脑花，很霸道，下次还来"
"0	味道很不错的石锅拌饭，特别是黑椒牛柳味道的，性价比很高。"
"0	味道不错，环境都挺好的，服务态度也挺好，值得推荐，第二次过来了，下次还会再来，就是鱼的品种少点"
"1	我点了两份，一份吃出了头发，一份吃出了虫，大家可以看看，太不卫生了"
"0	堡仔饭太难吃了，#红烧肥肠#饭也不好吃，#回锅肉炒饭#竟然用最差的猪脖子炒的，简直晕了。没有下次"
"1	西瓜都没熟我晕  不好吃，还不便宜"
"0	第二次去了，上次去的早没排队这次排了一小时，其实就是一轮满了，上菜很快，验证很快，带了小孩子加了三个菜，最后没吃完剩的不多，味道还是一样好吃，服务非常好，一直注意渣盘，随时清理，自助的西瓜很赞，比自己买的好吃！小孩喜欢！团购性价比高，推荐"
"0	菜品齐全！味道不错！上菜速度也快！口感也挺好的！都是老顾客了！！而且物美价廉！！非常好！！"
"0	味道不错，鱼很好吃，就是现烤的鱼有点慢，位置很显眼，很好找。"
"0	味道很不错，分量也比较多，团的4人餐，4个人都没吃完。冷吃兔很好吃，另点的兔腿也不错。"
"0	口感好 价格便宜 服务员态度很好 很满意"
"1	不新鲜 拉肚子 闻起味道也变了 直接丟了"
"0	第三次来吃了 明显比前2次的上菜速度快 还是周末这个速度很不错了 多了不说 不好也不会吃海鲜大排档第一个想到的就是这里 我们是吃货 杨家坪过来照顾生意吃的哦  现在升级了 叫草根大厨  每天都有打折还会再去的"
"0	没筷子 也没饭 配送也慢"
"1	里面有头发！很长的一根！不是第一次点了，但是这次很失望！"
"0	#签签牛肉（把）#茄子味道差了很多，翅中很硬，这个粉丝也美味，不知道怎么回事"
"0	真心的不好吃，太差了，烤鸭皮都没有"
"0	团了2桌，味道不错，上菜速度比较快，服务员态度不是很满意，可能是客人多了，顾不过来"
"1	差差差 昨天晚上点的外卖 送过来的东西都有点发酸了已经 难道你们都没发现你们的菜品已经变质了吗 气死我了"
"0	菜配的挺好的，分量很足，完全够吃了，味道也很好。环境更是不错！！赞！！！"
"0	味道不错，地方也好找，加油站后面，还有停车券，团购的6人餐，份量很足，皮肤很白的那个小妹儿服务很热情，周到！环境也相当不错，有格调，请朋友吃饭这些还是很有面子的！就是机器人，要是能摆龙门阵就好啦！"
"1	有一股很能闻死臭味"
"0	好吃，很满意，不错哦，味道很足，比较划算"
"0	味道不错，很好吃。来了第二次了，老板人很好！"
"0	请朋友一起去的！非常不错#三文鱼# #牛排# #大闸蟹# #小龙虾# #刺身# #烤生蚝# #的# #虾# #哈根达斯# 好吃好香！！朋友从老家来！非常满意"
"0	菜很新鲜，一样一直楞个新鲜。服务员也很好"
"0	环境不错，味道也还可以。"
